audio_path,reference_text,language
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F17\S18_F17_232.wav,"懷胎,嘔紅,下早仔",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F38\S22_F38_314.wav,"勇者,中鋒,賢慧",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M45\S20_M45_242.wav,"一百點七,I-C-R-T",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M14\S05_M14_198.wav,"新化,高工,北門,高工",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M64\S13_M64_194.wav,"五權路,長榮街",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F41\S23_F41_323.wav,"白麻仔,玉蔥,芥菜",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F24\S26_F24_037.wav,"會使,通食重鹹,礦物質,鈉和鉀無",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M36\S20_M36_091.wav,"惜別,夜港邊,命運,青紅燈",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M32\S30_M32_078.wav,"半爿月,明仔載才擱來",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M07\S05_M07_088.wav,"臺南,鹽田,永鎮宮",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F50\S32_F50_093.wav,"參加,宴會,著愛打扮,較媠咧",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F36\S17_F36_007.wav,"悲觀,寶惜,錶仔",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M45\S20_M45_174.wav,"我想欲,叫車,通知,我",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M27\S20_M27_068.wav,"愛情,的力量,惜別,的海岸",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S33_M58_236.wav,"伊佇半路仔,註死,去拄著,債主",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S18_F42_188.wav,"死亡,診斷,早暗",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S18_F01_364.wav,"成效,輕鬆,大前年",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S15_F20_169.wav,"存戶,關鍵,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M14\S05_M14_027.wav,"鹽水,八角樓",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S27_M39_012.wav,"這間厝的內部,是用木材,裝潢的",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F07\S11_F07_077.wav,"小東路,民族路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M27\S20_M27_016.wav,"水潑,落地,歹收回",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F37\S20_F37_238.wav,"九八點三,港都電臺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M08\S24_M08_067.wav,"一點紅,八方,刀骿",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F49\S12_F49_290.wav,"全身,大頭拇",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F52\S23_F52_187.wav,"摔倒,遠親,公子",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F14\S37_F14_076.wav,"愛你一生,向前行,堅定",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F18\S25_F18_040.wav,"我欲佮伊本人,講話",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F05\S05_F05_175.wav,"南榮,科技,大學",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S28_M39_222.wav,"去人濟的所在,愛較注意咧",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F07\S05_F07_189.wav,"聖功,女中,瀛海,高中",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M03\S05_M03_153.wav,"開元寺,慈愛,病院",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F44\S29_F44_279.wav,雨夜花孤雁望雙飛醉心情,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M08\S32_M08_070.wav,"彼間冊店,的冊真濟",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M44\S20_M44_212.wav,"愛注意,啥我愛聽,台語歌",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F12\S13_F12_298.wav,"南進路,東大路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F12\S18_F12_044.wav,"無記持,勇健,風飛沙",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S30_M33_002.wav,"你踮我心內上深的所在,あい,し-あ-わ-せ",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M62\S05_M62_278.wav,"依仁,國小,長興,國小",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F44\S26_F44_046.wav,"疼風,袂當,食啥款,食食,纖維,果子膏",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S32_M58_126.wav,"閣過去,就是別人,的地界矣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F47\S23_F47_162.wav,"擛風,合家,鎮長",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S18_F20_084.wav,"氣血,循環,䆀敆藥仔,月中",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M64\S10_M64_147.wav,新城,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M62\S05_M62_270.wav,"口埤,國小,正新,國小",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F26\S33_F26_016.wav,"洘旱,的時陣,無水通啉",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S22_F43_138.wav,"原子,做官,精通",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F37\S20_F37_120.wav,"難過情關,風吹,風吹",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S20_F20_084.wav,"故鄉,的月娘,我的,阿那達",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F44\S27_F44_216.wav,"明知影,做袂到閣硬欲做",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F23\S17_F23_185.wav,"起性地,放蕩,表格",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F48\S24_F48_308.wav,"人頭殼,上路尾,上捷運",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M52\S30_M52_300.wav,"有啥物比你閣較重要,人的心",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M53\S30_M53_270.wav,"這馬無翁,孤戀花",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F53\S24_F53_008.wav,"一言難盡,二花面,上等上",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M24\S20_M24_090.wav,"可愛,彼个,人啓田,純情曲",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M05\S15_M05_110.wav,"放債,異常,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M64\S13_M64_262.wav,"新和路,七賢街",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S27_M39_002.wav,"你講閣較,濟伊嘛聽袂入耳",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M14\S16_M14_148.wav,"翡翠,白講,門扇",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F09\S16_F09_060.wav,"暗袋仔,合格,梁柱",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M01\S24_M01_093.wav,"二婚親,八寶衫,十路全",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S28_M39_025.wav,"你穿這領衫閣不止仔,媠",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M35\S20_M35_155.wav,"夢追酒,台東人,戀歌,忍",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F22\S16_F22_119.wav,"鈕仔,公有,附設",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M01\S21_M01_073.wav,"山坡,海和尚,粗糠",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S22_F42_134.wav,"招牌,職責,創意",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F56\S20_F56_148.wav,"癡情花,碎心戀,你無情,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M10\S16_M10_070.wav,"褲跤,延誤,洗石仔",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F36\S17_F36_019.wav,"心思,誠意,洗衫,的",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F09\S32_F09_111.wav,"這粒梨仔,厚汁閣甘甜",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M11\S17_M11_053.wav,"免驚,情結,竹篙",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M30\S20_M30_065.wav,"內山,的姑娘,浪子,的心情",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S29_M58_211.wav,乾坤叱吒風雲深深不了情,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S16_F20_102.wav,"大衣,堅固,裝潢",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F62\S20_F62_160.wav,"野鳥,甘願,靠岸,人生",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F62\S20_F62_182.wav,"我想欲,作伙,領藥仔,的時間",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M34\S20_M34_018.wav,"欲還著愛,做一擺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M29\S20_M29_238.wav,"九八點三,港都電臺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F59\S20_F59_237.wav,"九七點九,凱旋電臺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F26\S15_F26_105.wav,"類股,附帶,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F09\S22_F09_277.wav,"民營化,生化,癖性",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F51\S28_F51_152.wav,"毋知影,佗一句才是真的",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M45\S20_M45_044.wav,"逐家,來聽故事",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M53\S30_M53_273.wav,"一支番仔火,孤單酒",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F22\S16_F22_315.wav,"苦甘,紙票,批筒",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F54\S20_F54_248.wav,"一零三點九,南臺灣之聲",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F52\S27_F52_217.wav,"我從來,毋捌看過,遮爾仔,㾀勢,的查某",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F24\S24_F24_273.wav,"九官鳥,踅一輦,上櫃",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F45\S20_F45_137.wav,"漂浪,之女悲情,城市",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F50\S31_F50_010.wav,"我遮閣有淡薄仔,錢會當,借你",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M28\S20_M28_052.wav,"懷念,的播音員",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M09\S30_M09_113.wav,"心酸為著你,月夜愁",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M24\S20_M24_178.wav,"我想欲,坐車,啥時",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M14\S20_M14_029.wav,"可憐,彼个,小姑娘",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F38\S22_F38_144.wav,"技師,專人,拗蠻",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_068.wav,"愛情,的力量,惜別,的海岸",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S20_M33_203.wav,"袂當,食啥物,果子,我欲唱歌,K-T-V",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F56\S20_F56_003.wav,"愛情,的騙子,我問你",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M51\S30_M51_056.wav,"放我去飛,紅塵來來去去",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M42\S20_M42_140.wav,"心內,歌海波浪,我問天",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_219.wav,"會使,食啥物,物件,袂無聊",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F29\S23_F29_174.wav,"拳頭拇,世家,大牌",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F48\S04_F48_273.wav,真乖真聽話,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M05\S11_M05_076.wav,"中華北路,和緯路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F14\S38_F14_094.wav,"秘密情人,隨緣,情人保重",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M11\S16_M11_204.wav,"開面,定速,郊區",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M64\S05_M64_089.wav,"北門,東隆宮",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F23\S15_F23_295.wav,"充公,正港,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F18\S36_F18_266.wav,"冬風,愛著拍死無退,孤戀花開",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F03\S27_F03_006.wav,"伊佇彼間銀行,有一个口座",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F55\S23_F55_189.wav,"相尋,民航局,官兵",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S27_M39_220.wav,"會曉,煮雜菜麵,的麵擔仔,愈來愈少矣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S24_F42_262.wav,"九槽,三頓,上樣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M13\S36_M13_190.wav,"試心,戇仔,莫拖沙",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F06\S09_F06_039.wav,"五月節,划龍船",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F02\S18_F02_266.wav,"性命,鋼牙,寬限",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F47\S19_F47_068.wav,"戰力,值得,呵咾,調理",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M10\S16_M10_050.wav,"粽箬,盡心,樓跤",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F26\S32_F26_068.wav,"這馬,較少人咧燃火炭",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F26\S20_F26_219.wav,"會使,食啥物,物件,袂無聊",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S19_F20_197.wav,"城堡,警車,烏塗",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M91\S12_M91_267.wav,"毛管,腦部",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F04\S20_F04_178.wav,"我想欲,坐車,啥時",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S20_M33_244.wav,"一零一點七,教育電臺",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F55\S33_F55_224.wav,"硬骨,的囡仔,攏較毋認輸",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F13\S23_F13_142.wav,"褪衫,仝爸各母,公主",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F38\S29_F38_295.wav,萬萬年過客追月,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M36\S20_M36_159.wav,"舞女,祝福,弄獅,借過",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M39\S28_M39_218.wav,"就算講,做人情,予伊嘛是袂䆀",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S31_M58_005.wav,"這个活動,愛靠你來推行",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M13\S32_M13_265.wav,"愛好好,保守,祖公仔,放落來,的田園",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F51\S26_F51_101.wav,"伊去予彼个毋成人,氣甲欲死",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M44\S20_M44_012.wav,"台北,今夜,冷清清",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M29\S20_M29_008.wav,"二一世紀,查某人",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F51\S27_F51_181.wav,"褲跤,若傷長就提去,敲較短咧",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M29\S20_M29_187.wav,"作伙,驗血糖,的時間",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M62\S13_M62_171.wav,"興中路,忠誠路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F53\S24_F53_076.wav,"一直行,八戒,刀喙",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F22\S11_F22_164.wav,"廈門街,泉州街",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F01\S18_F01_134.wav,"內出血,寄藥包,閬月",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F52\S23_F52_082.wav,"頭目鳥,正視,皇室",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F42\S24_F42_186.wav,"入夏,三層,一括",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M05\S10_M05_430.wav,紅頭山,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F38\S21_F38_134.wav,"鋼鐵,慢冬,瘦卑巴",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M08\S19_M08_187.wav,"劇院,海關,排氣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S16_F43_291.wav,"收縮,利息,電錶",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M43\S20_M43_010.wav,"行船人,的純情曲",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S33_F43_050.wav,"咱愛時常,修養,咱的心行",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M33\S20_M33_201.wav,"袂當,食啥物,我欲聽歌,K-T-V",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M27\S30_M27_186.wav,"疼你會入心,英雄夢",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F59\S20_F59_027.wav,"媽媽,我也真勇健",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F43\S11_F43_238.wav,"大順路,大昌路",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F51\S27_F51_162.wav,"古早,人煮飯攏用飯篱,撈飯",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F24\S38_F24_248.wav,"成功的男兒,痴情行船人,晚春",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M64\S05_M64_199.wav,"白河,高工,曾文,家職",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M53\S30_M53_108.wav,"心內戲,我毋是你想的遐爾快樂",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F14\S18_F14_305.wav,"鴨母蹄,藥茶,時時刻刻",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F60\S20_F60_085.wav,"一嘴,乾一杯,舊情,也綿綿",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F37\S20_F37_034.wav,愛你的阮的心,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F26\S32_F26_134.wav,"伊有時陣,會來阮兜𨑨迌",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F23\S22_F23_013.wav,"耙柫,購併,職訓",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M12\S31_M12_013.wav,"阮牽手,透早,就去菜市仔,買菜矣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M58\S26_M58_192.wav,"這條索仔,共我纏甲強欲,袂喘氣矣",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M42\S20_M42_012.wav,"台北,今夜,冷清清",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M51\S30_M51_140.wav,"失落的夢,彼个上海姑娘",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M34\S20_M34_076.wav,你我情已盡愛你無彩工,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F59\S20_F59_162.wav,"我欲叫車,較袂使,食啥",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F29\S15_F29_315.wav,"國情,壯大,",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F20\S16_F20_317.wav,"鹹汫,買收,播音",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M24\S20_M24_033.wav,"心愛,你佗位,去",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F06\S38_F06_281.wav,"傷心的喜酒,青春抾起來囥,溫泉鄉的情歌",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F12\S23_F12_155.wav,"罔行,一家伙仔,底系",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M62\S13_M62_237.wav,"大順路,惠安街",nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_F48\S10_F48_153.wav,平和,nan
E:\data\22k_corpus\tw\corpus\148_kaldi_tw_corpus_300_corpus\kaldi_tw_M01\S10_M01_105.wav,枋寮,nan
